Lj	Data	Item	Quantidade	Estoque	Fator	Peso	Estoque Loja	MDV	Norma	Lastro
11	06/04/2026	10401	1	120	6	4	4	0,057	48	6
11	06/04/2026	10502	1	143	24	0	24	0	56	7
11	06/04/2026	10656	1	318	6	5	9	0,086	800	32
11	06/04/2026	10661	1	204	6	5	6	0,171	192	32
11	06/04/2026	10880	1	2215	15	4	71	5,971	105	15
11	06/04/2026	10888	1	420	12	12	52	1,457	90	9
11	06/04/2026	11047	1	618	15	8	2	0,714	65	13
11	06/04/2026	11052	1	192	6	12	20	0,857	50	10
11	06/04/2026	11863	1	744	24	7	25	0	200	20
11	06/04/2026	11885	1	1088	64	5	92	4,971	135	15
11	06/04/2026	12096	1	444	12	19	22	0,571	48	12
11	06/04/2026	12704	1	456	12	74	32	1,571	40	8
11	06/04/2026	13764	1	695	12	0	68	3,829	50	10
11	06/04/2026	13772	1	491	12	6	25	1,086	102	17
11	06/04/2026	13983	1	12	6	5	9	0,314	125	25
11	06/04/2026	14007	1	886	12	17	93	3,457	44	11
11	06/04/2026	14640	1	196	4	0	10	0,8	390	39
11	06/04/2026	15310	1	324	12	2	30	0,514	400	40
11	06/04/2026	15465	1	299	16	7	111	4	40	10
11	06/04/2026	15470	1	720	24	7	0	1,486	40	5
11	06/04/2026	15684	1	1920	24	4	134	2,943	20	10
11	06/04/2026	16485	1	810	9	16	9	0,257	50	5
11	06/04/2026	22637	1	4597	24	5	6	7,857	100	0
11	06/04/2026	25331	1	4848	24	13	222	7,286	36	9
11	06/04/2026	26987	1	1944	24	13	103	4,829	54	9
11	06/04/2026	30236	3	11183	24	38	916	50,057	84	12
11	06/04/2026	30397	1	2416	54	7	473	13,8	126	18
11	06/04/2026	31059	1	600	12	6	29	1,4	165	15
11	06/04/2026	32520	1	319	12	9	54	3,429	85	17
11	06/04/2026	33862	1	165	12	0	35	0,514	55	11
11	06/04/2026	40358	1	2110	10	5	0	3,743	70	10
11	06/04/2026	44639	1	1911	80	10	-10	5,8	100	25
11	06/04/2026	45346	1	75	10	10	17	2,314	54	9
11	06/04/2026	46015	1	450	15	15	56	1	72	8
11	06/04/2026	49917	2	4104	12	5	280	16,886	36	4
11	06/04/2026	66181	1	61	12	6	0	0,514	120	24
11	06/04/2026	67744	2	17470	24	25	256	13,971	84	12
11	06/04/2026	81016	1	240	24	13	50	1,771	54	9
11	06/04/2026	83454	1	941	6	12	69	3,514	60	15
11	06/04/2026	95594	1	721	20	10	27	0,914	60	12
11	06/04/2026	100397	1	427	12	0	0	0	48	8
11	06/04/2026	100953	1	2358	20	1	41	1,4	70	7
11	06/04/2026	100977	2	4177	20	19	60	0,143	70	7
11	06/04/2026	107662	2	377	6	10	17	0,229	24	6
11	06/04/2026	108409	1	12	6	4	6	0,2	35	7
11	06/04/2026	112239	1	36	6	20	30	1,086	40	8
11	06/04/2026	116435	1	1341	24	9	79	5,971	80	10
11	06/04/2026	117692	1	425	68	7	149	3,143	135	15
11	06/04/2026	118149	1	3295	27	6	26	2,8	165	15
11	06/04/2026	121071	1	2000	50	5	128	6,286	56	8
11	06/04/2026	121095	1	288	12	7	47	2,743	96	16
11	06/04/2026	125420	6	3356	6	36	69	3,171	180	30
11	06/04/2026	129985	1	900	12	8	30	0,629	50	10
11	06/04/2026	130424	1	20085	24	6	661	22,029	144	16
11	06/04/2026	132152	1	3382	28	11	147	7,771	100	10
11	06/04/2026	132282	1	1137	30	10	45	6,829	35	7
11	06/04/2026	134811	1	281	22	3	1	1,229	198	18
11	06/04/2026	137867	1	1079	18	2	59	6,886	90	10
11	06/04/2026	141239	2	1705	6	6	82	3,629	360	45
11	06/04/2026	141260	1	1654	6	3	58	1,657	320	40
11	06/04/2026	141277	1	2017	6	3	46	2,486	640	40
11	06/04/2026	149488	2	5105	12	6	156	4,514	36	4
11	06/04/2026	153188	1	1832	20	20	-6	7,143	35	7
11	06/04/2026	155311	1	284	8	12	4	0,943	50	10
11	06/04/2026	155410	1	974	12	2	243	9	1200	40
11	06/04/2026	155717	1	4360	40	4	56	4	40	10
11	06/04/2026	155724	1	5637	40	4	204	6,686	40	10
11	06/04/2026	159555	2	119	30	20	163	13,2	72	9
11	06/04/2026	162791	1	1779	20	6	51	5,543	100	10
11	06/04/2026	163859	1	193	20	5	37	2,257	100	10
11	06/04/2026	171120	1	1219	20	10	8	5,343	77	7
11	06/04/2026	172707	1	5250	25	10	52	5,286	70	7
11	06/04/2026	175937	1	733	15	2	99	1,514	35	7
11	06/04/2026	177238	1	24	24	0	27	0,343	50	10
11	06/04/2026	189569	1	229	22	3	37	1,486	198	11
11	06/04/2026	193146	1	83	12	12	9	0,343	55	11
11	06/04/2026	194211	2	3136	24	15	231	45,343	135	15
11	06/04/2026	194242	2	11540	32	21	8	19,8	90	6
11	06/04/2026	195416	1	11711	48	4	72	32,086	152	19
11	06/04/2026	196239	1	807	10	10	28	5,371	98	14
11	06/04/2026	196246	1	68	10	10	31	1,743	98	14
11	06/04/2026	196277	1	1319	20	20	66	4,629	40	5
11	06/04/2026	200769	1	359	12	6	37	0,829	120	20
11	06/04/2026	200776	1	2304	48	1	60	6,857	288	18
11	06/04/2026	218986	1	6	6	7	3	0,057	170	10
11	06/04/2026	220194	2	4345	27	11	101	48,971	165	15
11	06/04/2026	229241	1	216	12	7	21	0,2	120	20
11	06/04/2026	229555	1	1382	12	9	117	2,8	60	15
11	06/04/2026	235792	1	850	25	10	0	1,8	40	5
11	06/04/2026	237116	1	825	25	10	0	1,486	50	5
11	06/04/2026	237161	1	655	24	5	347	10,886	189	21
11	06/04/2026	242257	1	135	15	12	46	1,2	81	9
11	06/04/2026	248761	1	2748	50	5	69	5,857	48	8
11	06/04/2026	248778	1	2700	50	5	62	6,914	48	6
11	06/04/2026	250719	1	1428	12	13	52	0,229	56	14
11	06/04/2026	289030	1	318	6	12	11	0,571	100	20
11	06/04/2026	289269	1	447	50	0	37	3,143	112	14
11	06/04/2026	289276	1	884	10	1	0	0,343	112	14
11	06/04/2026	300292	1	1392	24	5	59	4,914	160	20
11	06/04/2026	308915	4	1118	6	25	195	6,971	160	32
11	06/04/2026	308960	1	1875	6	6	173	8,457	160	5
11	06/04/2026	312462	1	341	20	10	70	2,857	36	6
11	06/04/2026	325714	1	192	24	5	21	1,371	140	20
11	06/04/2026	326742	2	1409	8	8	66	3,229	40	4
11	06/04/2026	337229	1	399	20	10	28	2,343	36	6
11	06/04/2026	339964	1	72	12	6	13	0,914	120	24
11	06/04/2026	342698	2	2539	12	26	40	7,571	60	12
11	06/04/2026	342735	3	1102	8	55	304	14,029	50	10
11	06/04/2026	349123	1	381	24	7	51	3,314	108	18
11	06/04/2026	354165	1	118	24	0	21	0,686	165	11
11	06/04/2026	360227	1	726	20	10	22	1,771	18	6
11	06/04/2026	360395	1	2816	16	4	131	3,629	36	9
11	06/04/2026	373715	1	714	6	6	33	0,686	120	15
11	06/04/2026	375122	1	240	24	2	35	1,2	130	13
11	06/04/2026	376389	1	155	20	10	41	2,229	42	7
11	06/04/2026	398084	2	476	4	26	72	1,143	52	13
11	06/04/2026	406390	1	1878	20	9	-1	3	119	17
11	06/04/2026	440523	1	324	12	1	6	1,457	297	33
11	06/04/2026	441063	1	1650	150	2	24	8,086	182	13
11	06/04/2026	443814	1	4528	30	15	1	18,343	70	7
11	06/04/2026	447324	1	540	12	1	272	9,457	210	21
11	06/04/2026	456173	5	99	1	52	90	4,114	90	30
11	06/04/2026	472388	1	121	12	2	29	0,686	100	10
11	06/04/2026	474221	1	2792	12	12	48	17,114	96	16
11	06/04/2026	474801	4	605	6	72	45	2,914	60	15
11	06/04/2026	508919	1	3540	60	6	82	4,743	40	5
11	06/04/2026	508940	1	652	6	2	35	0,686	240	60
11	06/04/2026	523448	1	610	48	5	97	7,314	72	12
11	06/04/2026	524513	2	622	6	7	27	0,371	364	52
11	06/04/2026	561808	1	42	6	6	6	0,143	117	13
11	06/04/2026	566902	1	2565	27	5	479	9,514	171	19
11	06/04/2026	566933	1	561	6	6	62	2,229	155	31
11	06/04/2026	577793	1	888	48	38	8	0	64	8
11	06/04/2026	584531	1	1139	60	19	81	4,086	24	4
11	06/04/2026	614429	1	1540	70	9	71	5,514	90	15
11	06/04/2026	615273	1	2424	24	13	43	6,971	50	10
11	06/04/2026	615310	1	371	12	6	28	0,971	85	17
11	06/04/2026	619424	2	569	27	12	712	10,086	180	12
11	06/04/2026	622219	3	1086	6	18	43	0,829	392	28
11	06/04/2026	625524	1	1286	32	10	37	2,086	104	13
11	06/04/2026	629225	1	575	12	5	66	2,286	430	43
11	06/04/2026	629669	2	424	12	13	119	6,514	50	10
11	06/04/2026	629683	4	240	6	30	157	4,771	20	2
11	06/04/2026	635530	1	318	12	6	19	1,571	120	20
11	06/04/2026	639392	2	960	12	12	53	1,914	175	25
11	06/04/2026	641418	1	2250	150	1	37	8,286	150	15
11	06/04/2026	643047	3	810	6	41	59	2,457	100	20
11	06/04/2026	647700	2	2846	12	3	315	17,686	441	49
11	06/04/2026	657778	6	3793	8	96	25	17,857	75	15
11	06/04/2026	659703	2	2232	24	7	155	19,343	15	5
11	06/04/2026	663298	1	5251	65	5	175	13,486	52	13
11	06/04/2026	669221	1	24	12	4	28	1	174	29
11	06/04/2026	674638	1	3348	108	9	54	13,229	90	15
11	06/04/2026	680592	1	2380	20	7	134	9,8	40	10
11	06/04/2026	688338	1	521	6	11	16	3,257	45	15
11	06/04/2026	695237	3	1807	6	26	94	5,371	140	28
11	06/04/2026	697385	1	104	12	12	34	1,057	85	17
11	06/04/2026	698924	1	871	12	11	98	5,143	70	10
11	06/04/2026	719162	2	53	6	24	153	2,2	100	20
11	06/04/2026	741224	1	182	20	10	17	0,657	88	11
11	06/04/2026	741231	1	820	20	10	25	1,171	100	10
11	06/04/2026	742306	1	178	10	5	34	1,571	160	20
11	06/04/2026	745765	1	1224	24	8	93	1,114	100	20
11	06/04/2026	750158	2	955	10	20	656	10	100	10
11	06/04/2026	750912	1	509	20	10	81	3,886	96	16
11	06/04/2026	750929	1	1372	20	40	61	7,057	96	16
11	06/04/2026	758888	1	1283	6	3	8	7,914	280	40
11	06/04/2026	768467	1	408	12	13	18	1,343	60	12
11	06/04/2026	769525	1	2425	12	7	59	3,286	108	6
11	06/04/2026	792332	2	619	6	2	29	1,486	767	59
11	06/04/2026	805421	1	282	18	5	78	2	40	10
11	06/04/2026	815277	1	480	12	11	21	0,429	56	14
11	06/04/2026	819916	1	1721	20	4	50	4,743	100	10
11	06/04/2026	856294	1	403	27	3	27	5,543	49	7
11	06/04/2026	885539	1	252	12	2	24	0	112	8
11	06/04/2026	885638	1	276	12	2	5	0,143	120	8
11	06/04/2026	892643	1	1154	6	6	134	4,571	140	28
11	06/04/2026	896207	1	225	15	6	28	0,514	221	17
11	06/04/2026	896450	1	336	96	0	29	2,829	126	14
11	06/04/2026	905039	1	2800	40	3	20	13,486	133	19
11	06/04/2026	905046	1	1840	40	3	101	17,086	133	19
11	06/04/2026	910712	1	405	15	6	29	1,229	136	17
11	06/04/2026	910743	1	1750	24	17	39	3,143	48	12
11	06/04/2026	917476	1	648	6	0	43	1,4	72	18
11	06/04/2026	921473	1	1176	12	7	28	8,571	72	8
11	06/04/2026	930468	1	695	24	10	35	1,543	345	15
11	06/04/2026	930475	1	984	24	7	1	0	195	13
11	06/04/2026	951333	1	2700	150	2	125	4,971	180	15
11	06/04/2026	960496	1	512	15	13	13	1,371	117	9
11	06/04/2026	967297	1	199	40	2	16	0,714	120	20
11	06/04/2026	971478	1	4160	32	10	12	24,657	90	15
11	06/04/2026	973878	1	104	8	7	150	4,4	98	14
11	06/04/2026	973946	1	2520	180	3	95	5,886	144	12
11	06/04/2026	976701	1	810	6	10	36	0,514	60	15
11	06/04/2026	977579	1	241	24	2	38	1,429	84	21
11	06/04/2026	981057	1	659	60	0	30	5,943	100	10
11	06/04/2026	985284	1	297	9	5	44	1,229	84	12
11	06/04/2026	988353	1	924	12	3	18	2,114	100	10
12	31/03/2026	16925	4	7363	48	18	103	5,257	133	19
12	06/04/2026	32506	1	491	12	9	42	2	85	17
12	06/04/2026	197755	28	9985	12	67	-40	76,257	308	28
12	06/04/2026	316545	5	6357	12	31	109	64,086	144	24
12	06/04/2026	544160	15	6813	6	59	31	27,114	280	40
12	06/04/2026	618908	10	4877	6	21	72	18,371	590	59
12	06/04/2026	760560	2	600	6	7	-1	0,114	150	25
12	06/04/2026	832526	1	2040	12	9	0	0,886	0	25
12	06/04/2026	842174	1	190	12	3	19	1,029	280	40
12	06/04/2026	842181	1	420	12	3	27	1,943	280	40
12	06/04/2026	883436	1	42	6	3	-1	0,114	50	10
12	06/04/2026	889599	5	4210	12	30	748	10,2	220	22
12	06/04/2026	896917	1	20	10	2	0	0,171	102	17
12	06/04/2026	906791	1	203	6	3	0	0,514	112	28
12	06/04/2026	931502	1	2880	36	4	0	1,057	336	21
12	06/04/2026	952941	1	814	24	9	1	2,314	104	13
12	06/04/2026	989770	1	684	12	3	45	1,714	100	10
12	06/04/2026	12838	1	60	12	13	12	0,371	25	5
12	06/04/2026	17141	7	4200	12	25	0	0		
12	06/04/2026	24853	2	1700	10	22	0	16,029	100	10
12	06/04/2026	24884	3	1862	10	33	51	18,2	100	10
12	06/04/2026	150941	60	51789	27	341	694	58,514	165	15
12	06/04/2026	168816	5	3753	27	28	309	74,171	165	15
12	06/04/2026	183000	1	2469	12	3	96	7,943	360	36
12	06/04/2026	220200	10	28680	27	59	-39	33,057	165	15
12	06/04/2026	233569	10	15957	27	57	946	95,857	105	15
12	06/04/2026	290609	30	66374	27	173	1770,46	98,971	180	15
12	06/04/2026	296434	1	1566	27	5	87	3,286	150	15
12	06/04/2026	329644	2	1253	27	21	113	0	84	14
12	06/04/2026	540346	30	33117	27	149	2338	78,057	180	15
12	06/04/2026	628860	4	4195	20	48	67	16,971	70	10
12	06/04/2026	750158	2	955	10	20	656	10	100	10
12	06/04/2026	10035	1	427	6	12	45	1,143	80	20
12	06/04/2026	10118	3	304	8	6	38	1,886	54	6
12	06/04/2026	10119	2	393	8	4	45	0,8	54	6
12	06/04/2026	10276	2	4182	8	32	175	31,086	75	15
12	06/04/2026	10884	1	313	24	13	82	1,714	54	9
12	06/04/2026	10888	1	420	12	12	52	1,457	90	9
12	06/04/2026	11046	1	480	15	8	35	5,8	60	12
12	06/04/2026	11126	1	215	12	2	18	0,457	100	10
12	06/04/2026	11168	2	297	9	31	18	0,543	40	10
12	06/04/2026	11686	1	1392	48	10	14	6,171	50	10
12	06/04/2026	11705	1	299	10	2	85	3,429	35	7
12	06/04/2026	11706	1	1075	8	2	184	4,2	35	7
12	06/04/2026	11743	2	804	6	17	16	1,171	100	25
12	06/04/2026	11842	1	24	12	12	9	0,086	75	15
12	06/04/2026	11863	1	744	24	7	25	0	200	20
12	06/04/2026	11885	1	1088	64	5	92	4,971	135	15
12	06/04/2026	12663	1	228	12	13	21	0,8	85	17
12	06/04/2026	12665	1	402	12	13	57	1,629	85	17
12	06/04/2026	12666	1	54	6	8	26	0,914	675	25
12	06/04/2026	12699	1	516	12	3	10	0,771	240	8
12	06/04/2026	12704	2	456	12	149	32	1,571	40	8
12	06/04/2026	13194	1	120	12	0	14	0,771	60	15
12	06/04/2026	13470	1	4	2	3	0	0,171	35	7
12	06/04/2026	13746	1	72	24	0	24	0,486	56	7
12	06/04/2026	13764	1	695	12	0	68	3,829	50	10
12	06/04/2026	13991	1	182	6	0	10	1	88	22
12	06/04/2026	14013	1	1248	24	5	73	3,2	189	21
12	06/04/2026	14088	1	119	12	3	22	1	260	26
12	06/04/2026	14270	1	1563	12	6	21	7,943	150	25
12	06/04/2026	14726	3	42	6	26	8	0,629	65	13
12	06/04/2026	14899	1	240	24	4	31	0,6	135	15
12	06/04/2026	15306	2	515	12	4	53	2,2	400	40
12	06/04/2026	15309	1	420	12	2	16	0,971	400	40
12	06/04/2026	15327	1	73	6	3	15	0,2	88	22
12	06/04/2026	15394	1	1662	16	8	109	4,8	40	4
12	06/04/2026	15463	1	552	24	2340	53	2,286	120	12
12	06/04/2026	15475	2	593	6	14	24	0,257	204	34
12	06/04/2026	15481	1	600	24	7	0	0,686	56	7
12	06/04/2026	15644	1	216	6	6	9	0,286	280	28
12	06/04/2026	16897	1	288	12	13	1	0,657	85	17
12	06/04/2026	16904	1	1632	24	6	55	2,486	144	16
12	06/04/2026	16969	1	1465	12	6	22	1,086	144	16
12	06/04/2026	17021	1	36	12	13	18	0,257	40	10
12	06/04/2026	19088	2	1081	12	9	6	0,343	35	5
12	06/04/2026	19125	1	1968	48	3	45	6,543	70	10
12	06/04/2026	19552	1	2448	72	7	126	11,914	78	13
12	06/04/2026	23061	2	8382	25	20	15	28,229	70	7
12	06/04/2026	25331	1	4848	24	13	222	7,286	36	9
12	06/04/2026	28264	1	5566	24	13	49	17,686	78	13
12	06/04/2026	32469	1	36	12	6	26	0,629	90	15
12	06/04/2026	34234	1	1102	48	3	73	6,971	80	10
12	06/04/2026	41409	2	228	12	6	12	0,371	72	8
12	06/04/2026	45094	1	117	20	10	43	1,143	28	7
12	06/04/2026	46473	1	175	20	10	83	4,229	18	6
12	06/04/2026	57165	1	540	36	4	46	1,114	100	10
12	06/04/2026	69199	4	2728	27	24	675	65,057	165	11
12	06/04/2026	69380	1	24	6	6	52	0,229	135	27
12	06/04/2026	72083	1	4524	72	11	326	8,771	52	13
12	06/04/2026	82761	1	755	20	6	77	4,971	100	10
12	06/04/2026	95594	1	721	20	10	27	0,914	60	12
12	06/04/2026	98557	1	624	24	5	138	5,257	207	23
12	06/04/2026	100953	1	2358	20	1	41	1,4	70	7
12	06/04/2026	101271	1	731	12	11	36	1,343	56	14
12	06/04/2026	101288	1	1669	12	11	13	2,4	70	14
12	06/04/2026	101530	1	1224	36	4	42	2,171	100	10
12	06/04/2026	103343	2	120	12	25	15	0,429	75	15
12	06/04/2026	105743	1	531	48	4	28	1,514	210	14
12	06/04/2026	106191	2	366	6	22	21	1,571	45	15
12	06/04/2026	107495	2	485	6	6	20	1,514	392	56
12	06/04/2026	108003	2	1060	10	7	109	2,543	72	9
12	06/04/2026	108768	1	450	30	2	56	2,057	120	24
12	06/04/2026	112246	1	126	6	18	25	0,8	49	7
12	06/04/2026	112550	1	1382	20	10	74	3,086	80	10
12	06/04/2026	117661	1	420	10	2	1	0,257	104	13
12	06/04/2026	118545	1	1145	6	3	29	2,343	320	40
12	06/04/2026	122221	1	455	24	5	71	1	207	23
12	06/04/2026	130363	1	90	30	15	49	1,029	84	7
12	06/04/2026	131179	2	504	12	20	0	0,343	78	13
12	06/04/2026	132145	1	2377	28	11	107	2,8	100	10
12	06/04/2026	132282	1	1137	30	10	45	6,829	35	7
12	06/04/2026	132428	1	43	4	10	24	0,743	40	10
12	06/04/2026	132879	1	900	180	3	69	6,543	88	8
12	06/04/2026	134422	1	18	6	18	22	0,8	40	10
12	06/04/2026	134811	1	281	22	3	1	1,229	198	18
12	06/04/2026	134859	1	115	22	3	44	0,943	209	19
12	06/04/2026	137867	1	1079	18	2	59	6,886	90	10
12	06/04/2026	140287	1	360	12	3	10	0,486	360	20
12	06/04/2026	141246	1	1302	6	12	60	2,829	80	20
12	06/04/2026	141338	3	602	12	36	15	0,429	75	15
12	06/04/2026	143776	1	276	12	12	44	1,143	50	10
12	06/04/2026	149464	1	1995	6	6	105	3,343	27	3
12	06/04/2026	149471	2	564	6	13	91	2,486	30	3
12	06/04/2026	149488	1	5105	12	3	156	4,514	36	4
12	06/04/2026	153188	1	1832	20	20	-6	7,143	35	7
12	06/04/2026	154116	1	7632	48	8	-14	26,971	56	14
12	06/04/2026	155137	2	720	12	23	4	5,143	66	11
12	06/04/2026	155465	1	90	30	3	43	0,971	315	15
12	06/04/2026	155496	1	180	30	3	21	1,314	315	15
12	06/04/2026	155700	1	2160	40	4	124	3,4	40	10
12	06/04/2026	155724	1	5637	40	4	204	6,686	40	10
12	06/04/2026	167154	1	30	6	1	6	0,343	672	56
12	06/04/2026	169677	1	1417	24	0	161	3,543	864	108
12	06/04/2026	170369	1	264	24	9	55	1,514	80	10
12	06/04/2026	173841	1	3269	12	0	102	4,686	75	15
12	06/04/2026	174749	1	456	12	3	27	2,286	200	25
12	06/04/2026	175852	1	941	15	2	54	1,971	35	7
12	06/04/2026	177443	2	1010	9	4	89	1,914	40	8
12	06/04/2026	180832	1	335	48	4	0	0	162	9
12	06/04/2026	181075	1	120	24	12	66	1,914	100	10
12	06/04/2026	182805	2	432	6	22	32	1,457	45	15
12	06/04/2026	189569	1	229	22	3	37	1,486	198	11
12	06/04/2026	193016	1	204	12	12	20	0,486	70	10
12	06/04/2026	194211	1	3136	24	7	231	45,343	135	15
12	06/04/2026	200677	1	413	20	22	59	6,686	35	7
12	06/04/2026	207881	1	320	20	10	27	7,086	90	10
12	06/04/2026	207911	1	200	20	10	38	1,886	55	11
12	06/04/2026	209137	1	455	12	6	35	3,857	150	25
12	06/04/2026	211628	1	365	14	2	25	0,771	50	5
12	06/04/2026	216159	2	3899	10	20	32	7,657	105	15
12	06/04/2026	220194	2	4345	27	11	101	48,971	165	15
12	06/04/2026	221337	1	121	24	13	59	3,229	54	9
12	06/04/2026	221719	1	480	12	5	11	0,886	220	22
12	06/04/2026	222891	1	519	8	12	36	2,2	55	5
12	06/04/2026	222921	1	1004	12	12	54	1,6	60	6
12	06/04/2026	229449	2	283	6	4	55	0,314	590	59
12	06/04/2026	235792	1	850	25	10	0	1,8	40	5
12	06/04/2026	237116	1	825	25	10	0	1,486	50	5
12	06/04/2026	242257	2	135	15	25	46	1,2	81	9
12	06/04/2026	250719	1	1428	12	13	52	0,229	56	14
12	06/04/2026	253444	1	120	6	12	6	0,257	60	15
12	06/04/2026	253611	1	48	6	12	10	0,2	60	15
12	06/04/2026	272254	3	1427	10	16	110	5,886	96	12
12	06/04/2026	274050	6	1854	6	56	484	24,4	110	22
12	06/04/2026	289030	1	318	6	12	11	0,571	100	20
12	06/04/2026	289214	1	527	10	0	41	0,029	112	14
12	06/04/2026	300292	1	1392	24	5	59	4,914	160	20
12	06/04/2026	308915	3	1118	6	19	195	6,971	160	32
12	06/04/2026	308977	2	748	6	13	41	3,171	160	32
12	06/04/2026	314466	1	1486	12	6	88	3,6	90	18
12	06/04/2026	333023	1	384	24	7	49	1,829	104	13
12	06/04/2026	337236	1	352	20	10	30	1,943	36	6
12	06/04/2026	342698	2	2539	12	26	40	7,571	60	12
12	06/04/2026	342735	1	1102	8	18	304	14,029	50	10
12	06/04/2026	347730	1	120	24	5	23	0,971	207	23
12	06/04/2026	348713	1	192	24	13	40	0,686	72	12
12	06/04/2026	349062	1	118	24	13	19	1,629	72	12
12	06/04/2026	352918	1	966	6	6	106	3,4	155	31
12	06/04/2026	360395	1	2816	16	4	131	3,629	36	9
12	06/04/2026	373258	2	570	6	25	61	3,571	60	15
12	06/04/2026	374828	1	181	30	10	31	0,029	60	6
12	06/04/2026	374859	1	120	20	10	21	0,229	60	6
12	06/04/2026	381130	2	78	6	19	9	0,2	50	10
12	06/04/2026	390415	1	720	16	4	8	1,686	120	15
12	06/04/2026	401111	6	6182	10	32	211	11,229	96	12
12	06/04/2026	408431	1	468	12	6	32	2,114	72	18
12	06/04/2026	439152	1	2727	12	5	59	4,686	140	28
12	06/04/2026	452199	1	155	6	6	11	0,6	170	34
12	06/04/2026	456173	24	999	1	252	90	4,114	90	30
12	06/04/2026	460149	2	228	4	47	53	2,371	40	10
12	06/04/2026	462686	7	282	1	5	9	0,114	100	20
12	06/04/2026	465335	1	80	20	11	26	0,143	60	6
12	06/04/2026	487672	1	192	16	8	11	0,286	28	7
12	06/04/2026	488594	1	2160	36	4	66	2,457	90	10
12	06/04/2026	508070	1	1280	80	4	14	1,943	20	4
12	06/04/2026	525145	1	1140	12	6	161	4,114	105	15
12	06/04/2026	535847	4	604	4	52	67	2,657	70	14
12	06/04/2026	538794	2	1160	6	23	20	3	88	22
12	06/04/2026	545617	3	1414	12	39	112	4,771	85	17
12	06/04/2026	566902	1	2565	27	5	479	9,514	171	19
12	06/04/2026	609203	1	2044	36	3	51	1,743	100	10
12	06/04/2026	613798	1	1605	12	13	42	3,229	33	11
12	06/04/2026	615211	1	1343	12	6	60	0,343	90	18
12	06/04/2026	628860	2	4195	20	24	67	16,971	70	10
12	06/04/2026	629225	1	575	12	5	66	2,286	430	43
12	06/04/2026	629669	2	424	12	13	119	6,514	50	10
12	06/04/2026	634212	1	873	12	3	261	6,571	250	25
12	06/04/2026	634502	2	596	6	24	20	2,229	75	15
12	06/04/2026	639385	2	204	12	12	33	1,029	100	20
12	06/04/2026	641463	1	2100	150	0	62	11,2	150	15
12	06/04/2026	657778	6	3793	8	96	25	17,857	75	15
12	06/04/2026	663540	1	1248	24	13	83	1,286	54	9
12	06/04/2026	676991	3	189	9	8	110	8,771	110	10
12	06/04/2026	688291	4	986	12	36	31	0,971	126	18
12	06/04/2026	688321	2	564	6	22	11	2,086	45	15
12	06/04/2026	695244	2	322	6	17	11	0,143	112	28
12	06/04/2026	715843	4	8573	30	37	738	93,486	50	10
12	06/04/2026	719179	2	729	6	24	29	2,171	100	20
12	06/04/2026	721974	1	84	12	1	66	2,686	110	10
12	06/04/2026	730761	1	336	28	5	168	3,914	56	7
12	06/04/2026	734493	1	444	12	18	11	1,029	56	14
12	06/04/2026	735919	1	2638	30	10	267	20,971	40	10
12	06/04/2026	741354	1	288	24	1	48	1,057	143	11
12	06/04/2026	745758	1	361	24	13	22	0,171	72	12
12	06/04/2026	750028	1	2220	12	14	93	1,229	75	15
12	06/04/2026	755436	4	4049	12	18	339	24,286	280	28
12	06/04/2026	760256	1	580	20	2	58	1,571	40	8
12	06/04/2026	764438	1	947	12	18	53	3,657	56	14
12	06/04/2026	777353	2	2416	12	24	50	3,429	75	15
12	06/04/2026	782067	1	139	6	7	26	1,686	290	10
12	06/04/2026	794152	1	144	12	13	28	1,371	55	11
12	06/04/2026	801225	1	228	12	6	62	1,4	68	17
12	06/04/2026	801553	1	1024	12	6	50	2,486	126	18
12	06/04/2026	801560	1	672	12	6	10	0,4	105	15
12	06/04/2026	804141	1	1680	48	0	37	1,371	45	5
12	06/04/2026	816748	1	18	6	3	23	0,743	360	36
12	06/04/2026	820394	1	4144	69	0	111	7,057	80	8
12	06/04/2026	831871	1	240	20	17	41	1,486	36	9
12	06/04/2026	833806	1	24	12	6	1	0,286	135	15
12	06/04/2026	856232	1	670	15	2	73	5,771	35	7
12	06/04/2026	866255	1	544	6	4	96	3,4	155	31
12	06/04/2026	870740	2	108	27	12	519	14,6	171	19
12	06/04/2026	879033	1	48	8	14	0	0,229	54	9
12	06/04/2026	879705	2	229	12	21	22	0,943	90	18
12	06/04/2026	882583	1	65	5	0	7	0,114	100	10
12	06/04/2026	887298	7	661	2	59	224	19,486	120	30
12	06/04/2026	891219	1	800	40	5	47	2,486	105	15
12	06/04/2026	896207	1	225	15	6	28	0,514	221	17
12	06/04/2026	906432	1	384	12	12	53	0,657	84	6
12	06/04/2026	906999	1	611	24	11	120	3,914	288	12
12	06/04/2026	907002	1	120	12	12	17	0,029	55	11
12	06/04/2026	909563	1	363	15	4	12	1,314	400	25
12	06/04/2026	916059	1	551	6	11	34	1,543	55	5
12	06/04/2026	916073	1	82	48	0	33	0,8	36	4
12	06/04/2026	917896	2	4404	12	20	480	27,314	70	14
12	06/04/2026	924825	1	1973	30	9	160	41,171	105	15
12	06/04/2026	932677	1	916	12	13	33	1,314	85	17
12	06/04/2026	934619	1	312	24	4	65	1,629	80	5
12	06/04/2026	934633	1	72	12	1	0	0,114	180	6
12	06/04/2026	945196	1	287	24	10	11	0,371	50	10
12	06/04/2026	949378	1	540	15	14	21	0,943	78	13
